GLOBALEVENTID,SQLDATE,MONTHYEAR,YEAR,FractionDate,Actor1Name,Actor1CountryCode,Actor1Type1Code,Actor2CountryCode,Actor2Type1Code,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,ActionGeo_CountryCode,ActionGeo_FullName,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,IsRootEvent,SOURCEURL
582782774,20251017,202510,2025,2025.7945205479452,UNITED NATIONS,BF,NGO,GH,CVL,07,14,17,3,-5.8,27,1,28,-5.62,BC,"Bohicon, Zou, Benin",BC11,7.2121,2.06,0,https://www.lemonde.fr/afrique/benin/8620
928388330,20251017,202510,2025,2025.7945205479452,FRANCE EMBASSY,US,NGO,BC,CVL,04,10,01,3,-5.1,17,1,14,1.67,BC,"Cotonou, Littoral, Benin",BC12,6.4054,2.4338,1,https://www.voaafrique.com/benin/2072
476507216,20251017,202510,2025,2025.7945205479452,ECOWAS,FR,MED,BC,MED,01,04,03,1,-3.6,21,9,13,-4.43,BC,"Parakou, Borgou, Benin",BC06,9.3192,2.5757,1,https://www.24haubenin.info/7497
273068195,20251017,202510,2025,2025.7945205479452,BENIN GOVERNMENT,TG,GOV,CN,OPP,05,03,06,3,-10.0,50,6,28,-9.84,BC,"Ouidah, Atlantique, Benin",BC03,6.3307,2.0837,1,https://www.bbc.com/afrique/region/3227
789634610,20251017,202510,2025,2025.7945205479452,PATRICE TALON,US,GOV,CA,OPP,01,02,10,1,-10.0,35,6,31,-13.32,BC,"Parakou, Borgou, Benin",BC06,9.3099,2.6304,1,https://www.lemonde.fr/afrique/benin/6384
202977989,20251017,202510,2025,2025.7945205479452,UNITED NATIONS,FR,BUS,FR,GOV,01,11,01,1,-1.9,42,9,25,-2.62,BC,"Cotonou, Littoral, Benin",BC12,6.3899,2.4214,1,https://www.24haubenin.info/1606
760295977,20251017,202510,2025,2025.7945205479452,PATRICE TALON,NG,MIL,CA,OPP,10,01,03,4,-5.3,10,4,10,-6.22,BC,"Cotonou, Littoral, Benin",BC12,6.3371,2.378,1,https://www.bbc.com/afrique/region/3750
266436802,20251017,202510,2025,2025.7945205479452,BENIN OPPOSITION,FR,CVL,FR,CVL,10,06,05,4,-4.2,26,6,4,-6.84,BC,"Parakou, Borgou, Benin",BC06,9.3615,2.6414,1,https://www.rfi.fr/fr/afrique/benin/3830
119240148,20251017,202510,2025,2025.7945205479452,BENIN POLICE,FR,MED,DE,MIL,04,01,05,2,1.9,42,6,15,4.17,BC,"Porto-Novo, Oueme, Benin",BC09,6.5134,2.6598,1,https://www.lemonde.fr/afrique/benin/4939
991970780,20251017,202510,2025,2025.7945205479452,BENIN ARMY,NG,CVL,FR,CVL,02,07,14,3,-8.9,57,10,36,-14.54,BC,"Cotonou, Littoral, Benin",BC12,6.3486,2.4312,0,https://www.matin-libre.bj/1719
563978069,20251017,202510,2025,2025.7945205479452,BENIN GOVERNMENT,SN,GOV,ML,NGO,01,01,18,1,-10.0,50,13,31,-11.71,BC,"Porto-Novo, Oueme, Benin",BC09,6.5439,2.6211,0,https://www.reuters.com/world/africa/benin/9863
735694112,20251017,202510,2025,2025.7945205479452,PATRICE TALON,SN,GOV,NE,CVL,10,01,05,3,-5.6,18,2,27,-11.99,BC,"Parakou, Borgou, Benin",BC06,9.2931,2.7087,1,https://www.matin-libre.bj/2479
700275777,20251017,202510,2025,2025.7945205479452,BENIN CITIZENS,FR,MIL,BC,BUS,07,11,02,1,-4.2,55,3,37,-5.55,BC,"Cotonou, Littoral, Benin",BC12,6.4148,2.3913,1,https://www.24haubenin.info/3920
739190406,20251017,202510,2025,2025.7945205479452,ECOWAS,FR,CVL,TG,CVL,11,04,05,1,-8.5,9,2,9,-2.88,BC,"Parakou, Borgou, Benin",BC06,9.3466,2.6512,0,https://www.lemonde.fr/afrique/benin/7232
559077636,20251017,202510,2025,2025.7945205479452,UNITED NATIONS,FR,MED,RU,GOV,01,07,13,4,-0.8,15,5,3,-6.8,BC,"Cotonou, Littoral, Benin",BC12,6.3028,2.4263,0,https://www.bbc.com/afrique/region/9339
244889263,20251017,202510,2025,2025.7945205479452,US EMBASSY,US,GOV,BC,CVL,01,06,05,3,-1.8,12,5,39,-1.27,BC,"Cotonou, Littoral, Benin",BC12,6.4128,2.4794,1,https://www.rfi.fr/fr/afrique/benin/4318
803173970,20251017,202510,2025,2025.7945205479452,BENIN GOVERNMENT,GH,MIL,ZA,GOV,02,11,03,3,-4.6,36,12,5,-3.95,BC,"Bohicon, Zou, Benin",BC11,7.2072,2.0776,1,https://www.rfi.fr/fr/afrique/benin/6161
535524929,20251017,202510,2025,2025.7945205479452,PATRICE TALON,FR,NGO,BE,OPP,11,18,02,4,1.6,41,4,19,2.26,BC,"Cotonou, Littoral, Benin",BC12,6.3522,2.437,1,https://www.bbc.com/afrique/region/2491
631086101,20251018,202510,2025,2025.7972602739726,BENIN ARMY,FR,BUS,BC,BUS,01,02,01,2,-1.3,1,11,14,-3.84,BC,"Parakou, Borgou, Benin",BC06,9.3081,2.6432,0,https://www.reuters.com/world/africa/benin/5203
373293394,20251018,202510,2025,2025.7972602739726,BENIN ARMY,GH,BUS,BC,GOV,06,04,05,1,-2.6,49,1,39,-5.66,BC,"Porto-Novo, Oueme, Benin",BC09,6.4499,2.5963,1,https://www.rfi.fr/fr/afrique/benin/6847
841098660,20251018,202510,2025,2025.7972602739726,PATRICE TALON,US,NGO,CA,NGO,06,04,07,1,1.1,29,10,7,-2.55,BC,"Cotonou, Littoral, Benin",BC12,6.4375,2.3929,1,https://www.rfi.fr/fr/afrique/benin/4265
622715795,20251018,202510,2025,2025.7972602739726,BENIN ARMY,NG,GOV,BC,MIL,11,03,01,1,-7.4,35,8,2,-11.18,BC,"Ouidah, Atlantique, Benin",BC03,6.3253,2.0757,0,https://www.fraternite.bj/6881
263487250,20251018,202510,2025,2025.7972602739726,BENIN POLICE,FR,MIL,BE,CVL,01,05,01,1,-0.5,8,10,5,4.4,BC,"Cotonou, Littoral, Benin",BC12,6.3271,2.4477,1,https://apnews.com/hub/benin1105
637960895,20251018,202510,2025,2025.7972602739726,PATRICE TALON,US,CVL,CN,GOV,06,01,03,1,-3.1,29,8,14,-5.69,BC,"Cotonou, Littoral, Benin",BC12,6.373,2.426,1,https://www.fraternite.bj/2655
161435410,20251018,202510,2025,2025.7972602739726,UNITED NATIONS,US,GOV,NG,GOV,14,17,02,3,-6.9,42,8,15,-6.64,BC,"Ouidah, Atlantique, Benin",BC03,6.3039,2.0778,0,https://www.matin-libre.bj/4017
482556691,20251018,202510,2025,2025.7972602739726,BENIN GOVERNMENT,ZA,MIL,NG,NGO,04,02,20,3,-3.5,30,10,6,-7.78,BC,"Natitingou, Atacora, Benin",BC02,10.2736,1.4222,0,https://www.voaafrique.com/benin/6068
982437398,20251018,202510,2025,2025.7972602739726,BENIN POLICE,GB,GOV,BC,CVL,10,10,03,3,0.1,38,5,20,-2.03,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4788,2.2965,0,https://www.rfi.fr/fr/afrique/benin/8711
288603270,20251018,202510,2025,2025.7972602739726,ECOWAS,FR,GOV,FR,MED,04,02,05,1,-6.6,5,11,28,-8.28,BC,"Cotonou, Littoral, Benin",BC12,6.3789,2.3801,0,https://www.fraternite.bj/3148
544327754,20251018,202510,2025,2025.7972602739726,BENIN GOVERNMENT,GH,NGO,BC,MIL,01,02,14,4,-3.7,55,12,3,-0.84,BC,"Cotonou, Littoral, Benin",BC12,6.3534,2.3441,1,https://apnews.com/hub/benin1249
524261156,20251018,202510,2025,2025.7972602739726,UNITED NATIONS,BF,CVL,BC,OPP,03,12,07,2,0.9,49,5,29,0.92,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4495,2.3922,0,https://www.24haubenin.info/2794
879994071,20251018,202510,2025,2025.7972602739726,ECOWAS,FR,GOV,BC,CVL,07,12,10,3,-2.9,6,8,14,-7.01,BC,"Cotonou, Littoral, Benin",BC12,6.3517,2.4161,0,https://www.lemonde.fr/afrique/benin/6417
953272804,20251018,202510,2025,2025.7972602739726,PATRICE TALON,GB,MED,FR,GOV,01,01,04,3,-7.3,25,4,1,-6.76,BC,"Cotonou, Littoral, Benin",BC12,6.3631,2.448,1,https://www.matin-libre.bj/4096
629126431,20251018,202510,2025,2025.7972602739726,PATRICE TALON,NG,OPP,BC,GOV,04,03,03,2,-2.5,16,9,39,-5.91,BC,"Bohicon, Zou, Benin",BC11,7.1551,2.0627,1,https://www.lemonde.fr/afrique/benin/3004
478061888,20251018,202510,2025,2025.7972602739726,PATRICE TALON,SN,CVL,ML,NGO,01,05,13,1,-8.5,12,14,24,-7.41,BC,"Cotonou, Littoral, Benin",BC12,6.3476,2.4497,0,https://www.rfi.fr/fr/afrique/benin/9150
145702350,20251018,202510,2025,2025.7972602739726,NGO WORKERS,FR,CVL,BC,OPP,13,11,04,4,-6.5,41,9,35,-7.16,BC,"Cotonou, Littoral, Benin",BC12,6.3467,2.4152,0,https://www.fraternite.bj/2929
691562712,20251018,202510,2025,2025.7972602739726,BENIN GOVERNMENT,FR,GOV,BF,MED,14,01,01,1,-5.5,2,6,7,-9.56,BC,"Cotonou, Littoral, Benin",BC12,6.3432,2.4313,1,https://www.bbc.com/afrique/region/2698
381689305,20251018,202510,2025,2025.7972602739726,BENIN POLICE,GB,BUS,BC,GOV,04,04,01,3,-5.8,50,1,26,-8.95,BC,"Porto-Novo, Oueme, Benin",BC09,6.5283,2.6359,1,https://www.rfi.fr/fr/afrique/benin/9751
515253804,20251018,202510,2025,2025.7972602739726,BENIN POLICE,NG,CVL,NE,GOV,03,13,20,2,-9.7,18,12,8,-3.21,BC,"Parakou, Borgou, Benin",BC06,9.3601,2.6381,1,https://www.lemonde.fr/afrique/benin/3793
684303712,20251018,202510,2025,2025.7972602739726,BENIN ARMY,CI,GOV,CN,GOV,11,10,11,2,-5.1,36,10,38,-6.92,BC,"Kandi, Alibori, Benin",BC01,11.106,2.9875,1,https://www.24haubenin.info/4012
366437928,20251018,202510,2025,2025.7972602739726,BENIN ARMY,GH,GOV,BC,MED,13,01,05,1,-1.2,9,11,27,-6.55,BC,"Cotonou, Littoral, Benin",BC12,6.3292,2.3703,1,https://www.lemonde.fr/afrique/benin/3896
278540268,20251018,202510,2025,2025.7972602739726,BENIN GOVERNMENT,DE,REB,GH,NGO,06,05,06,3,1.4,48,13,27,-4.38,BC,"Cotonou, Littoral, Benin",BC12,6.3603,2.4169,0,https://www.24haubenin.info/4196
462460421,20251018,202510,2025,2025.7972602739726,BENIN GOVERNMENT,TG,MED,NG,MED,13,10,02,1,-9.5,52,8,35,-11.15,BC,"Parakou, Borgou, Benin",BC06,9.4017,2.6339,1,https://www.bbc.com/afrique/region/3606
113920427,20251018,202510,2025,2025.7972602739726,BENIN GOVERNMENT,ML,CVL,CN,MED,05,10,10,3,-3.5,17,10,29,-1.0,BC,"Cotonou, Littoral, Benin",BC12,6.3342,2.4204,1,https://www.reuters.com/world/africa/benin/9433
875150858,20251018,202510,2025,2025.7972602739726,ECOWAS,GB,OPP,ZA,GOV,01,06,13,3,1.0,56,12,4,-0.43,BC,"Porto-Novo, Oueme, Benin",BC09,6.4922,2.6161,1,https://www.matin-libre.bj/7262
876847552,20251018,202510,2025,2025.7972602739726,UNITED NATIONS,TG,CVL,CM,BUS,20,03,01,1,-0.5,51,10,5,-4.97,BC,"Ouidah, Atlantique, Benin",BC03,6.3557,2.068,1,https://www.fraternite.bj/9461
711228851,20251019,202510,2025,2025.8,BENIN GOVERNMENT,NE,OPP,SN,NGO,14,13,01,3,-9.4,22,2,12,-5.43,BC,"Parakou, Borgou, Benin",BC06,9.3337,2.6739,0,https://www.fraternite.bj/6495
349841106,20251019,202510,2025,2025.8,PATRICE TALON,NG,BUS,MA,MIL,12,04,19,4,-5.6,41,12,16,-5.3,BC,"Porto-Novo, Oueme, Benin",BC09,6.4833,2.6259,0,https://www.bbc.com/afrique/region/3141
789241558,20251019,202510,2025,2025.8,FRANCE EMBASSY,FR,CVL,NG,OPP,14,03,18,1,-3.7,19,2,8,-3.26,BC,"Djougou, Donga, Benin",BC04,9.7437,1.7381,1,https://www.voaafrique.com/benin/2987
632649810,20251019,202510,2025,2025.8,PATRICE TALON,CN,GOV,FR,OPP,01,04,10,3,-8.2,3,11,11,-8.93,BC,"Cotonou, Littoral, Benin",BC12,6.3786,2.4348,1,https://www.reuters.com/world/africa/benin/8186
338187031,20251019,202510,2025,2025.8,BENIN POLICE,FR,MIL,ZA,GOV,20,12,01,4,-1.1,56,10,1,-7.59,BC,"Ouidah, Atlantique, Benin",BC03,6.3784,2.0753,0,https://www.lemonde.fr/afrique/benin/3360
516021675,20251019,202510,2025,2025.8,BENIN ARMY,US,CVL,NE,MIL,04,04,11,3,1.0,57,2,6,-5.88,BC,"Porto-Novo, Oueme, Benin",BC09,6.5147,2.6446,1,https://www.rfi.fr/fr/afrique/benin/1869
172092524,20251019,202510,2025,2025.8,UNITED NATIONS,TG,REB,MA,NGO,01,07,01,2,-3.3,15,13,30,-10.28,BC,"Porto-Novo, Oueme, Benin",BC09,6.5238,2.6313,1,https://www.voaafrique.com/benin/1167
198217099,20251019,202510,2025,2025.8,FRANCE EMBASSY,FR,NGO,CI,MIL,07,10,07,1,-6.2,47,6,30,-8.9,BC,"Ouidah, Atlantique, Benin",BC03,6.4005,2.1243,1,https://www.24haubenin.info/8128
439337286,20251019,202510,2025,2025.8,BENIN CITIZENS,FR,OPP,US,MIL,01,07,01,2,3.5,20,11,14,-1.36,BC,"Porto-Novo, Oueme, Benin",BC09,6.5369,2.593,0,https://www.lemonde.fr/afrique/benin/7459
131915286,20251019,202510,2025,2025.8,BENIN GOVERNMENT,DE,NGO,NG,MED,03,10,01,1,-1.8,15,8,15,-7.79,BC,"Porto-Novo, Oueme, Benin",BC09,6.5667,2.574,1,https://www.lemonde.fr/afrique/benin/3234
882607316,20251019,202510,2025,2025.8,PATRICE TALON,US,CVL,ML,BUS,03,03,11,4,-1.0,11,10,2,-0.08,BC,"Cotonou, Littoral, Benin",BC12,6.4015,2.4298,1,https://www.rfi.fr/fr/afrique/benin/4010
947423702,20251019,202510,2025,2025.8,BENIN POLICE,NG,CVL,ZA,GOV,13,01,05,1,-7.3,37,12,9,-11.36,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4289,2.3811,0,https://www.24haubenin.info/6891
396009816,20251019,202510,2025,2025.8,BENIN ARMY,US,MED,BC,GOV,07,11,02,1,-9.4,22,3,7,-12.42,BC,"Parakou, Borgou, Benin",BC06,9.3624,2.6366,0,https://apnews.com/hub/benin7433
425739666,20251019,202510,2025,2025.8,BENIN ARMY,US,CVL,BF,GOV,18,06,03,1,-0.8,48,9,37,-3.72,BC,"Cotonou, Littoral, Benin",BC12,6.3863,2.4392,1,https://www.bbc.com/afrique/region/4189
792842905,20251019,202510,2025,2025.8,BENIN OPPOSITION,TG,OPP,FR,CVL,01,14,06,1,-0.3,7,6,7,-0.18,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.5066,2.3718,1,https://www.voaafrique.com/benin/5043
382729731,20251019,202510,2025,2025.8,BENIN GOVERNMENT,MA,CVL,ZA,MIL,12,07,01,3,-6.1,56,1,2,-7.5,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.42,2.3116,0,https://www.fraternite.bj/3985
807260067,20251019,202510,2025,2025.8,BENIN POLICE,NG,BUS,TG,OPP,02,01,02,1,-3.5,27,2,22,-10.53,BC,"Porto-Novo, Oueme, Benin",BC09,6.5137,2.6364,1,https://www.fraternite.bj/4987
176477777,20251019,202510,2025,2025.8,PATRICE TALON,NG,CVL,BC,GOV,03,10,07,4,-8.3,31,10,14,-7.38,BC,"Cotonou, Littoral, Benin",BC12,6.3446,2.4585,1,https://www.bbc.com/afrique/region/2069
579945815,20251019,202510,2025,2025.8,FRANCE EMBASSY,CI,GOV,CA,MIL,13,02,13,3,-7.1,45,12,39,-8.13,BC,"Porto-Novo, Oueme, Benin",BC09,6.5124,2.6332,1,https://www.bbc.com/afrique/region/8800
102579321,20251019,202510,2025,2025.8,BENIN ARMY,US,GOV,BC,GOV,01,18,03,1,-4.4,37,2,25,-0.6,BC,"Cotonou, Littoral, Benin",BC12,6.3586,2.3797,1,https://www.reuters.com/world/africa/benin/8861
753776228,20251019,202510,2025,2025.8,BENIN GOVERNMENT,TG,NGO,BC,MIL,20,05,13,3,-1.0,43,4,5,-4.74,BC,"Cotonou, Littoral, Benin",BC12,6.3794,2.409,1,https://apnews.com/hub/benin9386
751456871,20251019,202510,2025,2025.8,BENIN ARMY,ML,OPP,CA,GOV,07,04,03,4,-10.0,3,10,16,-9.24,BC,"Porto-Novo, Oueme, Benin",BC09,6.4547,2.6447,1,https://www.fraternite.bj/4766
897979016,20251019,202510,2025,2025.8,BENIN GOVERNMENT,FR,REB,ML,OPP,04,04,13,2,-1.4,1,12,6,-2.75,BC,"Cotonou, Littoral, Benin",BC12,6.3888,2.4729,1,https://www.voaafrique.com/benin/9562
698199888,20251019,202510,2025,2025.8,BENIN POLICE,US,GOV,TG,CVL,18,02,03,3,-5.3,39,5,23,-5.49,BC,"Cotonou, Littoral, Benin",BC12,6.3712,2.3603,1,https://www.24haubenin.info/2186
329210236,20251019,202510,2025,2025.8,BENIN GOVERNMENT,FR,CVL,CN,MIL,06,04,04,1,1.7,55,7,17,0.69,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4536,2.3668,1,https://www.lemonde.fr/afrique/benin/3545
631447434,20251019,202510,2025,2025.8,BENIN GOVERNMENT,FR,MIL,NG,GOV,02,04,01,3,1.1,8,10,33,-2.8,BC,"Cotonou, Littoral, Benin",BC12,6.4235,2.391,1,https://www.24haubenin.info/5559
502556380,20251019,202510,2025,2025.8,PATRICE TALON,GB,GOV,GB,MIL,07,14,05,3,-0.5,40,9,36,-3.4,BC,"Djougou, Donga, Benin",BC04,9.6975,1.6802,0,https://www.bbc.com/afrique/region/4148
658618697,20251019,202510,2025,2025.8,BENIN GOVERNMENT,US,MIL,BC,GOV,01,01,18,2,3.3,52,5,15,1.54,BC,"Ouidah, Atlantique, Benin",BC03,6.3633,2.1016,0,https://www.bbc.com/afrique/region/6192
250284472,20251020,202510,2025,2025.8027397260273,BENIN ARMY,US,GOV,SN,MIL,14,07,03,1,-5.7,9,7,31,-10.5,BC,"Parakou, Borgou, Benin",BC06,9.34,2.621,1,https://www.reuters.com/world/africa/benin/4286
120003326,20251020,202510,2025,2025.8027397260273,FRANCE EMBASSY,US,OPP,GB,NGO,07,03,07,1,-2.7,9,2,13,-7.96,BC,"Lokossa, Mono, Benin",BC07,6.6499,1.7369,1,https://apnews.com/hub/benin4480
540554426,20251020,202510,2025,2025.8027397260273,ECOWAS,CI,BUS,BC,MED,07,04,17,4,-8.2,3,9,17,-7.1,BC,"Kandi, Alibori, Benin",BC01,11.2007,2.9712,1,https://www.matin-libre.bj/1997
422594163,20251020,202510,2025,2025.8027397260273,PATRICE TALON,US,REB,BF,CVL,04,17,07,2,-3.9,50,5,16,-5.15,BC,"Cotonou, Littoral, Benin",BC12,6.3669,2.4141,0,https://www.24haubenin.info/6718
680105543,20251020,202510,2025,2025.8027397260273,ECOWAS,GB,OPP,FR,MIL,12,04,05,3,-2.1,3,14,37,0.8,BC,"Natitingou, Atacora, Benin",BC02,10.286,1.3409,1,https://www.bbc.com/afrique/region/1790
709147804,20251020,202510,2025,2025.8027397260273,BENIN ARMY,DE,BUS,CM,OPP,11,14,19,1,1.7,2,1,34,-2.82,BC,"Cotonou, Littoral, Benin",BC12,6.4211,2.4618,1,https://www.voaafrique.com/benin/9896
110278274,20251020,202510,2025,2025.8027397260273,BENIN ARMY,FR,BUS,BE,BUS,06,12,02,3,-3.7,3,1,23,-7.55,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4398,2.3809,1,https://apnews.com/hub/benin2001
818612165,20251020,202510,2025,2025.8027397260273,PATRICE TALON,FR,GOV,CM,BUS,05,04,01,2,-7.8,47,12,16,-10.82,BC,"Porto-Novo, Oueme, Benin",BC09,6.4488,2.6449,1,https://www.fraternite.bj/6215
331488295,20251020,202510,2025,2025.8027397260273,BENIN POLICE,GB,GOV,ML,NGO,04,17,05,1,-4.3,22,6,25,-3.04,BC,"Cotonou, Littoral, Benin",BC12,6.3428,2.3983,1,https://www.matin-libre.bj/8739
688045693,20251020,202510,2025,2025.8027397260273,PATRICE TALON,US,BUS,CM,MED,13,05,02,1,-8.2,20,13,30,-4.78,BC,"Cotonou, Littoral, Benin",BC12,6.3276,2.4486,1,https://www.24haubenin.info/3768
203275311,20251020,202510,2025,2025.8027397260273,BENIN GOVERNMENT,ML,CVL,BR,BUS,17,13,06,2,-7.1,51,11,15,-4.61,BC,"Lokossa, Mono, Benin",BC07,6.59,1.7793,0,https://www.fraternite.bj/2153
611983942,20251020,202510,2025,2025.8027397260273,BENIN OPPOSITION,FR,NGO,GB,MIL,07,04,01,1,-1.6,39,6,8,-4.66,BC,"Cotonou, Littoral, Benin",BC12,6.3541,2.4154,0,https://www.bbc.com/afrique/region/8973
105043943,20251020,202510,2025,2025.8027397260273,PATRICE TALON,US,CVL,GB,CVL,19,14,02,2,-1.1,13,6,31,-1.15,BC,"Cotonou, Littoral, Benin",BC12,6.3629,2.4218,1,https://apnews.com/hub/benin4760
380799790,20251020,202510,2025,2025.8027397260273,FRANCE EMBASSY,FR,GOV,DE,OPP,18,14,10,3,-2.3,21,11,31,-8.44,BC,"Cotonou, Littoral, Benin",BC12,6.4004,2.387,1,https://apnews.com/hub/benin5648
176624202,20251020,202510,2025,2025.8027397260273,BENIN ARMY,FR,OPP,ZA,OPP,06,02,17,1,-6.3,38,2,37,-9.03,BC,"Porto-Novo, Oueme, Benin",BC09,6.5159,2.6064,0,https://www.voaafrique.com/benin/6201
162640835,20251020,202510,2025,2025.8027397260273,BENIN GOVERNMENT,FR,MIL,BC,OPP,05,05,03,3,-0.0,46,3,30,-2.33,BC,"Kandi, Alibori, Benin",BC01,11.1515,2.9048,1,https://apnews.com/hub/benin8651
899973508,20251020,202510,2025,2025.8027397260273,BENIN POLICE,NG,CVL,ZA,NGO,05,20,02,1,-1.9,18,9,30,-8.21,BC,"Natitingou, Atacora, Benin",BC02,10.2762,1.3849,1,https://www.reuters.com/world/africa/benin/3712
529575908,20251020,202510,2025,2025.8027397260273,BENIN GOVERNMENT,US,GOV,CI,NGO,04,05,05,3,-2.9,53,3,30,-9.42,BC,"Porto-Novo, Oueme, Benin",BC09,6.5235,2.6178,1,https://www.matin-libre.bj/9843
182997939,20251020,202510,2025,2025.8027397260273,BENIN OPPOSITION,NG,MIL,BC,MIL,12,05,02,1,-9.3,37,14,16,-9.79,BC,"Cotonou, Littoral, Benin",BC12,6.4067,2.4302,0,https://www.rfi.fr/fr/afrique/benin/1854
635667205,20251020,202510,2025,2025.8027397260273,PATRICE TALON,US,GOV,BC,OPP,10,01,10,3,-10.0,20,9,21,-10.65,BC,"Cotonou, Littoral, Benin",BC12,6.3768,2.3922,0,https://apnews.com/hub/benin1897
904786043,20251020,202510,2025,2025.8027397260273,ECOWAS,FR,CVL,BC,OPP,06,04,01,3,-7.5,28,14,2,-7.42,BC,"Porto-Novo, Oueme, Benin",BC09,6.5097,2.623,0,https://www.matin-libre.bj/9254
534234589,20251020,202510,2025,2025.8027397260273,FRANCE EMBASSY,SN,OPP,BC,CVL,11,01,02,4,-3.0,21,4,1,-7.37,BC,"Bohicon, Zou, Benin",BC11,7.1401,2.0374,0,https://www.matin-libre.bj/6195
724375802,20251020,202510,2025,2025.8027397260273,BENIN GOVERNMENT,US,CVL,BE,OPP,06,11,06,4,-8.3,28,2,5,-12.16,BC,"Natitingou, Atacora, Benin",BC02,10.3346,1.3866,0,https://www.voaafrique.com/benin/2977
215651071,20251020,202510,2025,2025.8027397260273,FRANCE EMBASSY,GB,NGO,CN,NGO,14,19,02,3,-8.6,29,4,19,-10.17,BC,"Porto-Novo, Oueme, Benin",BC09,6.5504,2.579,0,https://www.reuters.com/world/africa/benin/5551
668389447,20251020,202510,2025,2025.8027397260273,BENIN ARMY,DE,NGO,BE,MIL,01,01,02,4,-6.1,44,7,14,-4.37,BC,"Parakou, Borgou, Benin",BC06,9.3467,2.6325,1,https://www.matin-libre.bj/7575
410088998,20251020,202510,2025,2025.8027397260273,US EMBASSY,NE,BUS,CA,CVL,05,04,07,1,-1.8,23,2,24,-1.94,BC,"Porto-Novo, Oueme, Benin",BC09,6.4792,2.6196,0,https://www.24haubenin.info/5169
995630103,20251020,202510,2025,2025.8027397260273,BENIN GOVERNMENT,MA,GOV,SN,MED,11,02,04,2,-2.6,30,9,33,-4.62,BC,"Parakou, Borgou, Benin",BC06,9.3321,2.6334,1,https://www.fraternite.bj/8503
494445068,20251021,202510,2025,2025.805479452055,BENIN GOVERNMENT,US,GOV,SN,MIL,12,11,03,1,-4.0,20,4,14,-5.52,BC,"Parakou, Borgou, Benin",BC06,9.3244,2.5784,0,https://www.fraternite.bj/3364
612045798,20251021,202510,2025,2025.805479452055,NGO WORKERS,FR,GOV,CM,GOV,04,06,01,1,-4.2,17,13,34,-9.66,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.4382,2.3756,0,https://www.reuters.com/world/africa/benin/1764
736050515,20251021,202510,2025,2025.805479452055,ECOWAS,GB,OPP,FR,CVL,02,02,10,4,-5.6,28,5,6,-2.48,BC,"Porto-Novo, Oueme, Benin",BC09,6.5164,2.619,1,https://apnews.com/hub/benin6864
826548486,20251021,202510,2025,2025.805479452055,FRANCE EMBASSY,MA,OPP,RU,CVL,02,04,10,2,-1.9,2,6,39,-2.42,BC,"Lokossa, Mono, Benin",BC07,6.6524,1.7245,1,https://www.voaafrique.com/benin/5730
149658510,20251021,202510,2025,2025.805479452055,BENIN ARMY,DE,BUS,BC,OPP,03,13,01,4,-4.4,2,8,31,-5.97,BC,"Porto-Novo, Oueme, Benin",BC09,6.5271,2.5719,1,https://www.fraternite.bj/1936
416112976,20251021,202510,2025,2025.805479452055,BENIN ARMY,NG,REB,BC,GOV,14,13,01,2,-2.8,58,8,3,0.23,BC,"Cotonou, Littoral, Benin",BC12,6.3761,2.3817,1,https://www.matin-libre.bj/6034
164986450,20251021,202510,2025,2025.805479452055,US EMBASSY,TG,MIL,CN,MIL,05,13,03,2,-0.5,56,6,33,-5.66,BC,"Cotonou, Littoral, Benin",BC12,6.3391,2.4073,1,https://www.lemonde.fr/afrique/benin/5894
528744292,20251021,202510,2025,2025.805479452055,BENIN POLICE,FR,MED,CI,NGO,10,10,02,3,0.9,34,8,22,-0.25,BC,"Porto-Novo, Oueme, Benin",BC09,6.482,2.6693,0,https://www.reuters.com/world/africa/benin/1045
464048860,20251021,202510,2025,2025.805479452055,UNITED NATIONS,FR,GOV,GH,CVL,04,02,17,1,-7.4,59,11,22,-5.31,BC,"Parakou, Borgou, Benin",BC06,9.3201,2.6438,1,https://www.reuters.com/world/africa/benin/2691
749848109,20251021,202510,2025,2025.805479452055,US EMBASSY,NE,GOV,US,MIL,07,03,12,2,-5.4,50,13,21,-4.92,BC,"Parakou, Borgou, Benin",BC06,9.3314,2.6319,1,https://www.voaafrique.com/benin/5876
705265632,20251021,202510,2025,2025.805479452055,UNITED NATIONS,ML,CVL,BC,GOV,18,13,04,3,-3.4,23,9,11,-9.12,BC,"Abomey-Calavi, Atlantique, Benin",BC03,6.5028,2.3283,1,https://www.reuters.com/world/africa/benin/9476
